"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-03-31,"Huntington Beach","CA","Los Angeles","Orange",123,683200,0.00190643789411937,0.00455815321276283,0.104429356611704,0.025935897253039,0.0153093247265264,53198,"2006-05","2006-Q2",785800,-0.130567574446424,"2005-03"
2014-03-31,"Boise","ID","Boise City","Ada",124,182300,0.00997229916897507,0.0190050307434321,0.0909634949132256,0.00132173608326402,0.0291295703678205,66559,"2006-12","2006-Q4",214500,-0.15011655011655,"2006-01"
2014-03-31,"Glendale","CA","Los Angeles","Los Angeles",125,611400,0.000490918016691213,0.00213079822979839,0.0815496196709712,0.0238990637270364,0.0195660092954348,32677,"2006-07","2006-Q3",698600,-0.124821070712854,"2005-03"
2014-03-31,"Moreno Valley","CA","Riverside","Riverside",126,221500,0.010492700729927,0.0438265786993402,0.290792540792541,0.0464676424256136,-0.00572945836315508,43708,"2006-07","2006-Q3",384900,-0.424525850870356,"2004-01"
2014-03-31,"Aurora","IL","Chicago","Kane",127,135600,0.00518902891030393,0.0187828700225394,0.106035889070147,-0.0486461320369924,-0.0231567335222815,47968,"2007-05","2007-Q2",197900,-0.314805457301668,"2000-09"
2014-03-31,"Rockford","IL","Rockford","Winnebago",128,73200,-0.0067842605156038,-0.024,-0.0615384615384615,-0.0715486769531668,-0.023761030101568,52634,"2007-07","2007-Q3",112100,-0.347011596788582,
2014-03-31,"Little Rock","AR","Little Rock","Pulaski",129,124400,-0.00240577385725742,-0.00559552358113509,-0.00876494023904383,-0.00553393670146263,0.0174870010451709,62120,"2009-11","2009-Q4",129800,-0.0416024653312789,"2006-10"
2014-03-31,"Grand Rapids","MI","Grand Rapids","Kent",130,94900,-0.00105263157894737,0.0063626723223754,0.0627099664053751,-0.00209425922727702,-0.0162552200194134,65715,"2006-02","2006-Q1",115700,-0.179775280898876,"2001-05"
2014-03-31,"Salt Lake City","UT","Salt Lake City","Salt Lake",131,248800,0.0036304961678096,-0.00240577385725742,0.0869375273044998,-0.00286903040371644,0.0465182940854487,45525,"2009-03","2009-Q1",252400,-0.0142630744849445,"2009-03"
2014-03-31,"Salinas","CA","Salinas","Monterey",132,312600,0.0159246018849529,0.0578680203045685,0.251902282739287,0.0282151863166689,-0.024911815171992,31345,"2006-04","2006-Q2",602700,-0.48133399701344,"2002-09"
2014-03-31,"Brownsville","TX","Brownsville","Cameron",133,86700,0.03584229390681,0.133333333333333,0.228045325779037,,,42341,"2014-03","2014-Q1",86700,0,"2014-03"
2014-03-31,"Shreveport","LA","Shreveport","Caddo",134,91500,-0.00326797385620915,-0.0129449838187702,0.00549450549450549,,,65373,"1998-10","1998-Q4",124100,-0.262691377921031,"1998-08"
2014-03-31,"Amarillo","TX","Amarillo","Potter",135,100200,0.00602409638554217,0.00501504513540622,0.0308641975308642,0.00944338372761,0.0258895359088929,47780,"2010-02","2010-Q1",102500,-0.0224390243902439,"2010-01"
2014-03-31,"Worcester","MA","Worcester","Worcester",136,177100,-0.00281531531531532,-0.00728699551569507,0.0405405405405405,-0.0103961314689321,-0.0186105072315021,30161,"2005-11","2005-Q4",242900,-0.270893371757925,"2002-10"
2014-03-31,"Lancaster","CA","Los Angeles","Los Angeles",137,184100,0.00436442989634479,0.0126512651265127,0.197009102730819,-0.00269400467366354,-0.0106472095906781,44143,"2006-09","2006-Q3",339600,-0.457891637220259,"2003-11"
2014-03-31,"Evansville","IN","Evansville","Vanderburgh",138,101600,-0.000983284169124877,-0.00392156862745098,0.0109452736318408,0.0120369148627406,0.00845072647749689,60772,"2013-08","2013-Q3",102300,-0.00684261974584555,"2013-07"
2014-03-31,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",139,122000,0.00328947368421053,0.0149750415973378,0.125461254612546,0.0113607724262899,-0.0269332544762179,64689,"2006-02","2006-Q1",252000,-0.515873015873016,"2002-10"
2014-03-31,"Huntsville","AL","Huntsville","Madison",140,132000,0,-0.000757002271006813,-0.000757002271006813,-0.0150531663713229,,56262,"2008-12","2008-Q4",144700,-0.087767795438839,"2006-09"
2014-03-31,"Fort Collins","CO","Fort Collins","Larimer",141,257300,0.00233735878457343,0.0110019646365422,0.0829124579124579,0.032853688819674,0.0187880771521907,53350,"2014-03","2014-Q1",257300,0,"2014-03"
2014-03-31,"Providence","RI","Providence","Providence",142,141500,0.00283486888731396,0.00711743772241993,0.0473723168023686,-0.0313162580136908,-0.0275477953820242,17927,"2006-02","2006-Q1",238200,-0.405961376994123,"2002-10"
2014-03-31,"Yonkers","NY","New York","Westchester",143,379000,0.000527983104540655,0.00477200424178155,0.0670045045045045,-0.0228799404727613,0.00237912219945891,16155,"2006-09","2006-Q3",482000,-0.213692946058091,"2004-05"
2014-03-31,"Garden Grove","CA","Los Angeles","Orange",144,454300,0.00242718446601942,0.0133838947133616,0.133200299326515,0.0374023128221106,0.00918629464398801,31170,"2006-07","2006-Q3",613700,-0.259736027374939,"2004-07"
2014-03-31,"Newport News","VA","Virginia Beach","Newport News City",145,152600,0.00394736842105263,0.0126078301260783,0.0099272005294507,-0.033559343355416,0.0243239536856177,32666,"2007-07","2007-Q3",189800,-0.195995785036881,"2005-06"
2014-03-31,"Overland Park","KS","Kansas City","Johnson",146,231100,0,-0.00602150537634409,0.0490240581025874,,,46229,"2013-12","2013-Q4",232500,-0.00602150537634409,"2013-11"
2014-03-31,"Cape Coral","FL","Fort Myers","Lee",147,156700,0.00836550836550837,0.0288903479973736,0.159881569207994,0.0482615840164262,-0.000572538843230386,73728,"2006-03","2006-Q1",281100,-0.442547136250445,"2004-03"
2014-03-31,"Columbus","GA","Columbus","Muscogee",148,89200,-0.00111982082866741,-0.0066815144766147,-0.0154525386313466,-0.0212244294463015,0.00146920171036258,52034,"2010-12","2010-Q4",101100,-0.117705242334322,"2004-11"
2014-03-31,"Ontario","CA","Riverside","San Bernardino",149,303300,0.00931780366056572,0.0340947834981248,0.217583299879566,0.0461920340053215,0.0118104171206459,31093,"2006-06","2006-Q2",432600,-0.298890429958391,"2004-07"
2014-03-31,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",150,120100,0.00250417362270451,0.0143581081081081,0.0713648528099911,0.00541578474831828,-0.0000832258380547568,41084,"2007-05","2007-Q2",133000,-0.0969924812030075,"2004-03"
2014-03-31,"Palmdale","CA","Los Angeles","Los Angeles",151,203500,0.0104270109235353,0.031947261663286,0.260061919504644,0.0118074848162624,-0.0133189142889218,43293,"2006-07","2006-Q3",377100,-0.460355343410236,"2003-10"
2014-03-31,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",152,255900,0.00787711697518708,0.02647412755716,0.147533632286996,0.0355397495176357,0.00589186622018789,62679,"2006-02","2006-Q1",372600,-0.313204508856683,"2004-06"
2014-03-31,"Jackson","MS","Jackson","Hinds",153,62800,0.00964630225080386,-0.00789889415481832,-0.0172143974960876,,,52971,"2009-08","2009-Q3",78700,-0.202033036848793,"2009-01"
2014-03-31,"Chattanooga","TN","Chattanooga","Hamilton",154,114400,0,0.00438981562774363,0.0214285714285714,-0.00173914096431471,0.0190784187711055,49384,"2010-02","2010-Q1",119800,-0.0450751252086811,"2009-02"
2014-03-31,"Roanoke","VA","Roanoke","Roanoke City",155,133800,0.00375093773443361,0.0105740181268882,0.0396270396270396,-0.016761336751564,0.0143779785867792,58515,"2008-12","2008-Q4",146400,-0.0860655737704918,"2006-01"
2014-03-31,"Santa Clarita","CA","Los Angeles","Los Angeles",156,416500,0.00823045267489712,0.0235930203981322,0.202367205542725,0.0303883603780275,0.00544148351477625,47556,"2006-05","2006-Q2",555000,-0.24954954954955,"2004-06"
2014-03-31,"Rancho Cucamonga","CA","Riverside","San Bernardino",157,421800,0.00788530465949821,0.03003663003663,0.2373129950132,0.0567963859871161,0.0177929350223323,42201,"2006-06","2006-Q2",514400,-0.180015552099533,"2004-11"
2014-03-31,"Killeen","TX","Killeen","Bell",158,98100,-0.00203458799593082,-0.00808897876643074,-0.0160481444332999,-0.0112321637104632,-0.00161652305647142,34759,"2006-12","2006-Q4",117600,-0.165816326530612,"2004-01"
2014-03-31,"Topeka","KS","Topeka","Shawnee",159,95700,-0.0134020618556701,-0.0113636363636364,0.0180851063829787,-0.016874765035532,,47188,"2008-11","2008-Q4",121900,-0.2149302707137,"2008-03"
2014-03-31,"Naperville","IL","Chicago","Du Page",160,353800,0.00482817381425731,0.0125930165998855,0.0859422958870473,0.000736502979896692,0.00586607804165618,49542,"2007-07","2007-Q3",392600,-0.0988283239938869,"2004-12"
2014-03-31,"El Cajon","CA","San Diego","San Diego",161,388500,0,0.00543478260869565,0.122832369942197,0.0349408890069767,-0.00580753318098304,31856,"2006-01","2006-Q1",500900,-0.224396087043322,"2004-01"
2014-03-31,"Fredericksburg","VA","Washington","Spotsylvania",162,216500,-0.00368154624942476,-0.00505514705882353,0.0324272770624702,-0.00283939371340414,0.00167820416542108,54532,"2006-02","2006-Q1",318300,-0.319824065347157,"2004-05"
2014-03-31,"Tempe","AZ","Phoenix","Maricopa",163,207600,-0.00240269101393561,-0.015647226173542,0.110754414125201,0.0023283139219179,0.0261937911412959,42377,"2006-04","2006-Q2",276600,-0.249457700650759,"2005-04"
2014-03-31,"Vancouver","WA","Portland","Clark",164,200600,0.004004004004004,0.0167257982767359,0.127599775154581,0.00100000199900774,0.020038356021933,42038,"2007-01","2007-Q1",238900,-0.160318124738384,"2005-07"
2014-03-31,"Murfreesboro","TN","Nashville","Rutherford",165,151600,0.00264550264550265,0.00797872340425532,0.0376454483230664,0.00604476542325028,0.017383881279641,52233,"2007-11","2007-Q4",152400,-0.005249343832021,"2007-05"
2014-03-31,"Clarksville","TN","Clarksville","Montgomery",166,128400,-0.0015552099533437,-0.0015552099533437,-0.00387897595034911,0.0071606361461789,0.0302608865266878,44992,"2011-12","2011-Q4",131200,-0.0213414634146341,"2011-02"
2014-03-31,"Elk Grove","CA","Sacramento","Sacramento",167,309400,0.00226757369614512,0.00356795329224781,0.211907559733647,0.0286094941707835,-0.0103142821270003,45765,"2005-12","2005-Q4",467400,-0.338040222507488,"2003-08"
2014-03-31,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",168,210700,0.0076518412242946,0.0303178484107579,0.182379349046016,0.0224087778334798,0.00397743249908,52341,"2006-07","2006-Q3",332500,-0.366315789473684,"2004-05"
2014-03-31,"Pueblo","CO","Pueblo","Pueblo",169,107200,0.000933706816059757,0.00468603561387067,0.0397672162948594,-0.0148041807161713,-0.00392511076217339,50047,"2007-07","2007-Q3",124300,-0.137570394207562,"2002-10"
2014-03-31,"Springfield","MA","Springfield","Hampden",170,120700,-0.00247933884297521,-0.0057660626029654,-0.0065843621399177,-0.0157932561942842,-0.00349444109952191,28063,"2007-06","2007-Q2",151800,-0.204874835309618,"2004-01"
2014-03-31,"Fairfax","VA","Washington","Fairfax",171,489700,0.00533771299527818,0.0191467221644121,0.0853280141843972,0.038557867539176,0.0227899297203749,43078,"2005-12","2005-Q4",541400,-0.0954931658662726,"2005-04"
2014-03-31,"Peoria","AZ","Phoenix","Maricopa",172,200700,-0.00397022332506203,-0.0103550295857988,0.0860389610389611,0.00911289050963604,0.0148455424292284,51141,"2006-03","2006-Q1",298500,-0.327638190954774,"2004-12"
2014-03-31,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",173,168000,0.00478468899521531,0.0287813839559094,0.136671177266576,0.000119090154622192,-0.0172350734178915,65213,"2006-03","2006-Q1",315500,-0.467511885895404,"2003-02"
2014-03-31,"Pomona","CA","Los Angeles","Los Angeles",174,307800,0.0135001646361541,0.0391627278865631,0.256326530612245,0.0490182415367157,0.0170983432140166,25944,"2006-08","2006-Q3",423100,-0.272512408414087,"2004-10"
2014-03-31,"Paterson","NJ","New York","Passaic",175,203200,0.00943864878291108,0.0304259634888438,0.0495867768595041,-0.0515790371700973,-0.00768645860388595,18766,"2007-01","2007-Q1",336200,-0.395597858417609,"2003-07"
2014-03-31,"Lakewood","CO","Denver","Jefferson",176,246900,0.000405186385737439,0.00693311582381729,0.0748802786242926,0.0267217606781471,0.00987146466567568,46725,"2014-03","2014-Q1",246900,0,"2014-03"
2014-03-31,"Visalia","CA","Visalia","Tulare",177,169600,0.00414446417998816,0.0125373134328358,0.133689839572193,-0.00175954169633941,0.00336327270557324,37892,"2006-04","2006-Q2",280100,-0.394501963584434,"2004-05"
2014-03-31,"Torrance","CA","Los Angeles","Los Angeles",178,662500,0.00317989097516657,0.0122230710466005,0.0984911291659758,0.0302446872356941,0.0192487227783669,33136,"2006-03","2006-Q1",719300,-0.0789656610593633,"2005-05"
2014-03-31,"Kansas City","KS","Kansas City","Wyandotte",179,66700,0.0015015015015015,0.013677811550152,0.0740740740740741,-0.0482265351283003,-0.0121853817691856,41485,"2007-07","2007-Q3",90700,-0.264608599779493,"2001-10"
2014-03-31,"Charleston","SC","Charleston","Charleston",180,217500,0.00138121546961326,0.00369173973234887,0.0703740157480315,0.00637292717729498,0.0219793515969402,50426,"2006-08","2006-Q3",246300,-0.116930572472594,"2005-08"
2014-03-31,"Dayton","OH","Dayton","Montgomery",181,48900,0.00204918032786885,0,0.00204918032786885,-0.0384798748836902,-0.0355112313622816,45433,"2005-04","2005-Q2",72400,-0.324585635359116,
2014-03-31,"Las Cruces","NM","Las Cruces","Dona Ana",182,143500,0.00209497206703911,-0.00623268698060942,-0.00347222222222222,,,39008,"2009-03","2009-Q1",173400,-0.172433679354095,"2005-10"
2014-03-31,"Bridgeport","CT","Stamford","Fairfield",183,148800,0.00404858299595142,0.0150068212824011,0.0575692963752665,-0.0498987060180311,-0.0182537319069593,23202,"2007-02","2007-Q1",247000,-0.397570850202429,"2002-07"
2014-03-31,"Canton","OH","Canton","Stark",184,81600,-0.00122399020807834,-0.00366300366300366,0.0342205323193916,-0.013864890896626,-0.0134154087405168,46714,"2006-08","2006-Q3",101100,-0.192878338278932,"1999-10"
2014-03-31,"Yuma","AZ","Yuma","Yuma",185,116700,-0.000856164383561644,-0.00596252129471891,0.0130208333333333,-0.0540816652947639,0.00731224145353648,29913,"2006-08","2006-Q3",192100,-0.392503904216554,"2004-08"
2014-03-31,"Salem","OR","Salem","Marion",186,167200,-0.001194743130227,0.00360144057623049,0.071108263933376,-0.0276866670986748,0.0128901785576818,37845,"2007-07","2007-Q3",207500,-0.19421686746988,"2005-08"
2014-03-31,"Hayward","CA","San Francisco","Alameda",187,405900,0.00894854586129754,0.0330872995673199,0.296805111821086,0.0578547928631516,-0.00156321848596741,28573,"2006-08","2006-Q3",579500,-0.299568593615186,"2004-03"
2014-03-31,"Alexandria","VA","Washington","Alexandria City",188,465800,0.00366300366300366,0.01569995638901,0.0646857142857143,0.0345209455276991,0.0269302889267475,40452,"2005-11","2005-Q4",475600,-0.020605550883095,"2005-07"
2014-03-31,"Hollywood","FL","Miami-Fort Lauderdale","Broward",189,178200,0.0119250425894378,0.036046511627907,0.169291338582677,0.0243541294795724,0.00285000545642533,50009,"2006-05","2006-Q2",294200,-0.394289598912305,"2004-05"
2014-03-31,"Newark","DE","Philadelphia","New Castle",190,194700,0.00412583806085611,0.0103788271925272,0.0317965023847377,-0.0252866653273747,0.0108400773808108,34765,"2007-04","2007-Q2",239900,-0.188411838265944,"2004-12"
2014-03-31,"Sunnyvale","CA","San Jose","Santa Clara",191,985000,0.00880786562884064,0.0234829592684954,0.102900011196954,0.063152799264564,0.0463554788468599,27177,"2014-03","2014-Q1",985000,0,"2014-03"
2014-03-31,"Eugene","OR","Eugene","Lane",192,225400,-0.00353669319186561,-0.00835899692036956,0.0339449541284404,-0.0104037074997126,0.0248732549324548,38583,"2007-06","2007-Q2",261400,-0.137719969395562,"2005-09"
2014-03-31,"Hampton","VA","Virginia Beach","Hampton City",193,150100,0.016249153689912,0.0445372303409882,0.082972582972583,-0.0256214251346597,0.0315702307845904,37250,"2007-11","2007-Q4",178300,-0.158160403813797,"2005-08"
2014-03-31,"Pasadena","CA","Los Angeles","Los Angeles",194,651900,0.00757341576506955,0.0275851197982346,0.122803995866345,0.0343158523522773,0.0297402086872338,29494,"2006-05","2006-Q2",669800,-0.0267243953418931,"2005-11"
2014-03-31,"Cumming","GA","Atlanta","Forsyth",195,239400,0.00419463087248322,0.0135478408128704,0.108333333333333,0.00227103021219865,0.00825771823608035,41502,"2007-08","2007-Q3",256800,-0.0677570093457944,"2005-12"
2014-03-31,"Mesquite","TX","Dallas-Fort Worth","Dallas",196,100900,0.0110220440881764,0.0369989722507708,0.137542277339346,0.00159331618923209,-0.0103826189975661,36365,"2007-06","2007-Q2",117800,-0.143463497453311,"2002-01"
2014-03-31,"Metairie","LA","New Orleans","Jefferson",197,197600,0.000506329113924051,0.00559796437659033,0.0733297121129821,0.0180421454766451,,41305,"2014-03","2014-Q1",197600,0,"2014-03"
2014-03-31,"Saginaw","MI","Saginaw","Saginaw",198,45700,-0.0108225108225108,-0.0214132762312634,-0.0235042735042735,-0.0313870255377144,-0.0441732610993162,48100,"2004-05","2004-Q2",72000,-0.365277777777778,
2014-03-31,"Santa Maria","CA","Santa Barbara","Santa Barbara",199,285700,0.0113274336283186,0.0340209916757148,0.225654225654226,0.0136307937801987,-0.017047258968175,27421,"2005-12","2005-Q4",461500,-0.380931744312026,"2003-04"
2014-03-31,"Round Rock","TX","Austin","Williamson",200,196800,0.00923076923076923,0.0260688216892596,0.0592034445640474,0.0224760583286667,0.0234396046278409,35582,"2014-03","2014-Q1",196800,0,"2014-03"
2014-03-31,"Inglewood","CA","Los Angeles","Los Angeles",201,355800,0.00821762538962879,0.0289184499710816,0.211027910142954,0.0173986540028992,0.011677466959779,15877,"2006-10","2006-Q4",515400,-0.309662398137369,"2004-08"
2014-03-31,"Compton","CA","Los Angeles","Los Angeles",202,256500,0.00627697136131816,0.0313630880579011,0.172303473491773,0.021251452686265,0.0205929615525837,19635,"2007-02","2007-Q1",408000,-0.371323529411765,"2004-10"
2014-03-31,"Orange","CA","Los Angeles","Orange",203,561400,0.00303734143291049,0.014822848879248,0.158242211677326,0.0392487850526166,0.0115689976864504,31740,"2006-07","2006-Q3",680200,-0.174654513378418,"2004-08"
2014-03-31,"Savannah","GA","Savannah","Chatham",204,103000,0.00292112950340798,0.00782778864970646,0.0542476970317298,-0.0273188579841674,0.00790599325784491,33349,"2007-05","2007-Q2",126400,-0.185126582278481,"2004-12"
2014-03-31,"Renton","WA","Seattle","King",205,301500,0.003996003996004,0.0124244459368704,0.118323442136499,-0.00771217017625769,0.0176927474155155,37277,"2007-04","2007-Q2",376900,-0.200053064473335,"2005-07"
2014-03-31,"Fullerton","CA","Los Angeles","Orange",206,527000,0.000189789333839438,0.0036183584079223,0.111814345991561,0.0203508768855583,0.0124209259373544,28973,"2006-06","2006-Q2",644400,-0.182184978274364,"2004-10"
